,doc_id,sentence_id,position,text,tokens,sentence_token_count
3050,tlg2040.tlg035,lagt_tlg2040.tlg035_164,164,"μετά χαρᾶς ἀποῤῥίψαντες ἕκαστος καί τόν τελευταῖον χιτῶνα,","[('μετά', 'μετά', 'ADP', {'div': '6'}, 0, 4), ('χαρᾶς', 'χαρά', 'NOUN', {'div': '6'}, 5, 10), ('ἀποῤῥίψαντες', 'ἀποῤῥίψαντες', 'VERB', {'div': '6'}, 11, 23), ('ἕκαστος', 'ἕκαστος', 'ADJ', {'div': '6'}, 24, 31), ('καί', 'καί', 'ADV', {'div': '6'}, 32, 35), ('τόν', 'ὁ', 'DET', {'div': '6'}, 36, 39), ('τελευταῖον', 'τελευταῖος', 'ADJ', {'div': '6'}, 40, 50), ('χιτῶνα', 'χιτών', 'NOUN', {'div': '6'}, 51, 57), (',', ',', 'PUNCT', {'div': '6'}, 57, 58)]",9
3051,tlg2040.tlg035,lagt_tlg2040.tlg035_165,165,"πρός τόν διά τοῦ κρύους ἐχώρουν θάνατον, ὥσπερ ἐν σκύλων διαρπαγῇ ἀλλήλοις ἐγκελευόμενοι.","[('πρός', 'πρός', 'ADP', {'div': '6'}, 0, 4), ('τόν', 'ὁ', 'DET', {'div': '6'}, 5, 8), ('διά', 'διά', 'ADP', {'div': '6'}, 9, 12), ('τοῦ', 'ὁ', 'DET', {'div': '6'}, 13, 16), ('κρύους', 'κρύος', 'NOUN', {'div': '6'}, 17, 23), ('ἐχώρουν', 'χωρέω', 'VERB', {'div': '6'}, 24, 31), ('θάνατον', 'θάνατος', 'NOUN', {'div': '6'}, 32, 39), (',', ',', 'PUNCT', {'div': '6'}, 39, 40), ('ὥσπερ', 'ὥσπερ', 'ADV', {'div': '6'}, 41, 46), ('ἐν', 'ἐν', 'ADP', {'div': '6'}, 47, 49), ('σκύλων', 'σκῦλον', 'NOUN', {'div': '6'}, 50, 56), ('διαρπαγῇ', 'διαρπαγή', 'NOUN', {'div': '6'}, 57, 65), ('ἀλλήλοις', 'ἀλλήλων', 'PRON', {'div': '6'}, 66, 74), ('ἐγκελευόμενοι', 'ἐγκελευόμενοι', 'VERB', {'div': '6'}, 75, 88), ('.', '.', 'PUNCT', {'div': '6'}, 88, 89)]",15
3052,tlg2040.tlg035,lagt_tlg2040.tlg035_166,166,"Μή γάρ ἱμάτιον, φησίν, ἀποδυόμεθα,","[('Μή', 'μή', 'ADV', {'div': '6'}, 0, 2), ('γάρ', 'γάρ', 'ADV', {'div': '6'}, 3, 6), ('ἱμάτιον', 'ἱμάτιον', 'NOUN', {'div': '6'}, 7, 14), (',', ',', 'PUNCT', {'div': '6'}, 14, 15), ('φησίν', 'φημί', 'VERB', {'div': '6'}, 16, 21), (',', ',', 'PUNCT', {'div': '6'}, 21, 22), ('ἀποδυόμεθα', 'ἀποδυόμεθα', 'VERB', {'div': '6'}, 23, 33), (',', ',', 'PUNCT', {'div': '6'}, 33, 34)]",8
3053,tlg2040.tlg035,lagt_tlg2040.tlg035_167,167,"ἀλλά τόν παλαιόν ἄνθρωπον ἀποτιθέμεθα, τόν φθειρόμενον κατά τάς ἐπιθυμίας τῆς ἀπάτης.","[('ἀλλά', 'ἀλλά', 'CCONJ', {'div': '6'}, 0, 4), ('τόν', 'ὁ', 'DET', {'div': '6'}, 5, 8), ('παλαιόν', 'παλαιός', 'ADJ', {'div': '6'}, 9, 16), ('ἄνθρωπον', 'ἄνθρωπος', 'NOUN', {'div': '6'}, 17, 25), ('ἀποτιθέμεθα', 'ἀποτιθέμεθα', 'VERB', {'div': '6'}, 26, 37), (',', ',', 'PUNCT', {'div': '6'}, 37, 38), ('τόν', 'ὁ', 'DET', {'div': '6'}, 39, 42), ('φθειρόμενον', 'φθείρω', 'VERB', {'div': '6'}, 43, 54), ('κατά', 'κατά', 'ADP', {'div': '6'}, 55, 59), ('τάς', 'ὁ', 'DET', {'div': '6'}, 60, 63), ('ἐπιθυμίας', 'ἐπιθυμία', 'NOUN', {'div': '6'}, 64, 73), ('τῆς', 'ὁ', 'DET', {'div': '6'}, 74, 77), ('ἀπάτης', 'ἀπάτη', 'NOUN', {'div': '6'}, 78, 84), ('.', '.', 'PUNCT', {'div': '6'}, 84, 85)]",14
3054,tlg2040.tlg035,lagt_tlg2040.tlg035_168,168,"Εὐχαριστοῦμέν σοι, Κύριε, τῷ ἱματίῳ τούτῳ τήν ἁμαρτίαν συναποβάλλοντες.","[('Εὐχαριστοῦμέν', 'εὐχαριστέω', 'VERB', {'div': '6'}, 0, 13), ('σοι', 'σύ', 'PRON', {'div': '6'}, 14, 17), (',', ',', 'PUNCT', {'div': '6'}, 17, 18), ('Κύριε', 'κύριος', 'NOUN', {'div': '6'}, 19, 24), (',', ',', 'PUNCT', {'div': '6'}, 24, 25), ('τῷ', 'ὁ', 'DET', {'div': '6'}, 26, 28), ('ἱματίῳ', 'ἱμάτιον', 'NOUN', {'div': '6'}, 29, 35), ('τούτῳ', 'οὗτος', 'DET', {'div': '6'}, 36, 41), ('τήν', 'ὁ', 'DET', {'div': '6'}, 42, 45), ('ἁμαρτίαν', 'ἁμαρτία', 'NOUN', {'div': '6'}, 46, 54), ('συναποβάλλοντες', 'συναποβάλλω', 'VERB', {'div': '6'}, 55, 70), ('.', '.', 'PUNCT', {'div': '6'}, 70, 71)]",12
3055,tlg2040.tlg035,lagt_tlg2040.tlg035_169,169,"Ἐπειδή διά τόν ὄφιν ἐνεδυσάμεθα, διά τόν Χριστόν ἐκδυσώμεθα.","[('Ἐπειδή', 'ἐπειδή', 'SCONJ', {'div': '6'}, 0, 6), ('διά', 'διά', 'ADP', {'div': '6'}, 7, 10), ('τόν', 'ὁ', 'DET', {'div': '6'}, 11, 14), ('ὄφιν', 'ὄφις', 'NOUN', {'div': '6'}, 15, 19), ('ἐνεδυσάμεθα', 'ἐνεδυσάμεθα', 'VERB', {'div': '6'}, 20, 31), (',', ',', 'PUNCT', {'div': '6'}, 31, 32), ('διά', 'διά', 'ADP', {'div': '6'}, 33, 36), ('τόν', 'ὁ', 'DET', {'div': '6'}, 37, 40), ('Χριστόν', 'χριστός', 'PROPN', {'div': '6'}, 41, 48), ('ἐκδυσώμεθα', 'ἐκδυσώμεθα', 'VERB', {'div': '6'}, 49, 59), ('.', '.', 'PUNCT', {'div': '6'}, 59, 60)]",11
3056,tlg2040.tlg035,lagt_tlg2040.tlg035_170,170,Μή ἀντισχώμεθα ἱματίων διά τόν παράδεισον ὅν ἀπωλέσαμεν.,"[('Μή', 'μή', 'ADV', {'div': '6'}, 0, 2), ('ἀντισχώμεθα', 'ἀντισχώμεθα', 'VERB', {'div': '6'}, 3, 14), ('ἱματίων', 'ἱμάτιον', 'NOUN', {'div': '6'}, 15, 22), ('διά', 'διά', 'ADP', {'div': '6'}, 23, 26), ('τόν', 'ὁ', 'DET', {'div': '6'}, 27, 30), ('παράδεισον', 'παράδεισος', 'NOUN', {'div': '6'}, 31, 41), ('ὅν', 'ὅς', 'PRON', {'div': '6'}, 42, 44), ('ἀπωλέσαμεν', 'ἀπόλλυμι', 'VERB', {'div': '6'}, 45, 55), ('.', '.', 'PUNCT', {'div': '6'}, 55, 56)]",9
3057,tlg2040.tlg035,lagt_tlg2040.tlg035_171,171,Τί ἀνταποδῶμεν τῷ Κυρίῳ;,"[('Τί', 'τίς', 'PRON', {'div': '6'}, 0, 2), ('ἀνταποδῶμεν', 'ἀνταποδέω', 'VERB', {'div': '6'}, 3, 14), ('τῷ', 'ὁ', 'DET', {'div': '6'}, 15, 17), ('Κυρίῳ', 'κύριος', 'NOUN', {'div': '6'}, 18, 23), (';', ';', 'PUNCT', {'div': '6'}, 23, 24)]",5
3058,tlg2040.tlg035,lagt_tlg2040.tlg035_172,172,Ἐξεδύθη ἡμῶν καί ὁ Κύριος.,"[('Ἐξεδύθη', 'ἐξεδύθη', 'VERB', {'div': '6'}, 0, 7), ('ἡμῶν', 'ἡμεῖς', 'PRON', {'div': '6'}, 8, 12), ('καί', 'καί', 'ADV', {'div': '6'}, 13, 16), ('ὁ', 'ὁ', 'DET', {'div': '6'}, 17, 18), ('Κύριος', 'κύριος', 'NOUN', {'div': '6'}, 19, 25), ('.', '.', 'PUNCT', {'div': '6'}, 25, 26)]",6
3059,tlg2040.tlg035,lagt_tlg2040.tlg035_173,173,Τί μέγα δούλῳ τά τοῦ Δεσπότου παθεῖν;,"[('Τί', 'τίς', 'PRON', {'div': '6'}, 0, 2), ('μέγα', 'μέγας', 'ADJ', {'div': '6'}, 3, 7), ('δούλῳ', 'δοῦλος', 'NOUN', {'div': '6'}, 8, 13), ('τά', 'ὁ', 'DET', {'div': '6'}, 14, 16), ('τοῦ', 'ὁ', 'DET', {'div': '6'}, 17, 20), ('Δεσπότου', 'δεσπότης', 'NOUN', {'div': '6'}, 21, 29), ('παθεῖν', 'πάσχω', 'VERB', {'div': '6'}, 30, 36), (';', ';', 'PUNCT', {'div': '6'}, 36, 37)]",8
3060,tlg2040.tlg035,lagt_tlg2040.tlg035_174,174,Μᾶλλον δέ καί αὐτόν τόν Κύριον ἡμεῖς ἐσμεν οἱ ἐκδύσαντες.,"[('Μᾶλλον', 'μᾶλλον', 'ADV', {'div': '6'}, 0, 6), ('δέ', 'δέ', 'ADV', {'div': '6'}, 7, 9), ('καί', 'καί', 'ADV', {'div': '6'}, 10, 13), ('αὐτόν', 'αὐτός', 'DET', {'div': '6'}, 14, 19), ('τόν', 'ὁ', 'DET', {'div': '6'}, 20, 23), ('Κύριον', 'κύριος', 'NOUN', {'div': '6'}, 24, 30), ('ἡμεῖς', 'ἡμεῖς', 'PRON', {'div': '6'}, 31, 36), ('ἐσμεν', 'εἰμί', 'AUX', {'div': '6'}, 37, 42), ('οἱ', 'ὁ', 'DET', {'div': '6'}, 43, 45), ('ἐκδύσαντες', 'ἐκδύω', 'VERB', {'div': '6'}, 46, 56), ('.', '.', 'PUNCT', {'div': '6'}, 56, 57)]",11
3061,tlg2040.tlg035,lagt_tlg2040.tlg035_175,175,"Στρατιωτῶν γάρ ἐκεῖνο τό τόλμημα, ἐκεῖνοι ἐξέδυσαν καί διεμερίσαντο τά ἱμάτια.","[('Στρατιωτῶν', 'στρατιώτης', 'NOUN', {'div': '6'}, 0, 10), ('γάρ', 'γάρ', 'ADV', {'div': '6'}, 11, 14), ('ἐκεῖνο', 'ἐκεῖνος', 'DET', {'div': '6'}, 15, 21), ('τό', 'ὁ', 'DET', {'div': '6'}, 22, 24), ('τόλμημα', 'τόλμημα', 'NOUN', {'div': '6'}, 25, 32), (',', ',', 'PUNCT', {'div': '6'}, 32, 33), ('ἐκεῖνοι', 'ἐκεῖνος', 'ADJ', {'div': '6'}, 34, 41), ('ἐξέδυσαν', 'ἐκδύω', 'VERB', {'div': '6'}, 42, 50), ('καί', 'καί', 'CCONJ', {'div': '6'}, 51, 54), ('διεμερίσαντο', 'διαμερίζω', 'VERB', {'div': '6'}, 55, 67), ('τά', 'ὁ', 'DET', {'div': '6'}, 68, 70), ('ἱμάτια', 'ἱμάτιον', 'NOUN', {'div': '6'}, 71, 77), ('.', '.', 'PUNCT', {'div': '6'}, 77, 78)]",13
3062,tlg2040.tlg035,lagt_tlg2040.tlg035_176,176,Ἀνάγραπτον οὖν ἡμῶν κατηγορίαν δι’ ἑαυτῶν ἀπαλείψωμεν.,"[('Ἀνάγραπτον', 'ἀνάγραπτος', 'ADJ', {'div': '6'}, 0, 10), ('οὖν', 'οὖν', 'ADV', {'div': '6'}, 11, 14), ('ἡμῶν', 'ἡμεῖς', 'PRON', {'div': '6'}, 15, 19), ('κατηγορίαν', 'κατηγορία', 'NOUN', {'div': '6'}, 20, 30), ('δι’', 'δι’', 'ADP', {'div': '6'}, 31, 34), ('ἑαυτῶν', 'ἑαυτοῦ', 'PRON', {'div': '6'}, 35, 41), ('ἀπαλείψωμεν', 'ἀπαλείψω', 'VERB', {'div': '6'}, 42, 53), ('.', '.', 'PUNCT', {'div': '6'}, 53, 54)]",8
3063,tlg2040.tlg035,lagt_tlg2040.tlg035_177,177,"Δριμύς ὁ χειμών, ἀλλά γλυκύς ὁ παράδεισος.","[('Δριμύς', 'δριμύς', 'ADJ', {'div': '6'}, 0, 6), ('ὁ', 'ὁ', 'DET', {'div': '6'}, 7, 8), ('χειμών', 'χειμών', 'NOUN', {'div': '6'}, 9, 15), (',', ',', 'PUNCT', {'div': '6'}, 15, 16), ('ἀλλά', 'ἀλλά', 'CCONJ', {'div': '6'}, 17, 21), ('γλυκύς', 'γλυκύς', 'ADJ', {'div': '6'}, 22, 28), ('ὁ', 'ὁ', 'DET', {'div': '6'}, 29, 30), ('παράδεισος', 'παράδεισος', 'NOUN', {'div': '6'}, 31, 41), ('.', '.', 'PUNCT', {'div': '6'}, 41, 42)]",9
3064,tlg2040.tlg035,lagt_tlg2040.tlg035_178,178,"ἀλγεινή ἡ πῆξις, ἀλλ’ ἡδεῖα ἡ ἀνάπαυσις.","[('ἀλγεινή', 'ἀλγεινός', 'ADJ', {'div': '6'}, 0, 7), ('ἡ', 'ὁ', 'DET', {'div': '6'}, 8, 9), ('πῆξις', 'πῆξις', 'NOUN', {'div': '6'}, 10, 15), (',', ',', 'PUNCT', {'div': '6'}, 15, 16), ('ἀλλ’', 'ἀλλ’', 'CCONJ', {'div': '6'}, 17, 21), ('ἡδεῖα', 'ἡδύς', 'ADJ', {'div': '6'}, 22, 27), ('ἡ', 'ὁ', 'DET', {'div': '6'}, 28, 29), ('ἀνάπαυσις', 'ἀνάπαυσις', 'NOUN', {'div': '6'}, 30, 39), ('.', '.', 'PUNCT', {'div': '6'}, 39, 40)]",9
3065,tlg2040.tlg035,lagt_tlg2040.tlg035_179,179,"Μικρόν ἀναμείνωμεν, καί ὁ κόλπος ἡμᾶς θάλψει τοῦ πατριάρχου.","[('Μικρόν', 'μικρός', 'ADJ', {'div': '6'}, 0, 6), ('ἀναμείνωμεν', 'ἀναμένω', 'VERB', {'div': '6'}, 7, 18), (',', ',', 'PUNCT', {'div': '6'}, 18, 19), ('καί', 'καί', 'CCONJ', {'div': '6'}, 20, 23), ('ὁ', 'ὁ', 'DET', {'div': '6'}, 24, 25), ('κόλπος', 'κόλπος', 'NOUN', {'div': '6'}, 26, 32), ('ἡμᾶς', 'ἡμεῖς', 'PRON', {'div': '6'}, 33, 37), ('θάλψει', 'θάλπτω', 'VERB', {'div': '6'}, 38, 44), ('τοῦ', 'ὁ', 'DET', {'div': '6'}, 45, 48), ('πατριάρχου', 'πατριάρχομαι', 'NOUN', {'div': '6'}, 49, 59), ('.', '.', 'PUNCT', {'div': '6'}, 59, 60)]",11
3066,tlg2040.tlg035,lagt_tlg2040.tlg035_180,180,Μιᾶς νυκτός ὅλον αἰῶνα ἀνταλλαξώμεθα.,"[('Μιᾶς', 'μιᾶς', 'NUM', {'div': '6'}, 0, 4), ('νυκτός', 'νύξ', 'NOUN', {'div': '6'}, 5, 11), ('ὅλον', 'ὅλος', 'ADJ', {'div': '6'}, 12, 16), ('αἰῶνα', 'αἰών', 'NOUN', {'div': '6'}, 17, 22), ('ἀνταλλαξώμεθα', 'ἀνταλλαξώμεθα', 'VERB', {'div': '6'}, 23, 36), ('.', '.', 'PUNCT', {'div': '6'}, 36, 37)]",6
3067,tlg2040.tlg035,lagt_tlg2040.tlg035_181,181,"Καυθήτω ὁ ποῦς, ἵνα διηνεκῶς μετ’ ἀγγέλων χορεύῃ.","[('Καυθήτω', 'καυθήτω', 'VERB', {'div': '6'}, 0, 7), ('ὁ', 'ὁ', 'DET', {'div': '6'}, 8, 9), ('ποῦς', 'ποῦς', 'NOUN', {'div': '6'}, 10, 14), (',', ',', 'PUNCT', {'div': '6'}, 14, 15), ('ἵνα', 'ἵνα', 'SCONJ', {'div': '6'}, 16, 19), ('διηνεκῶς', 'διηνεκός', 'ADV', {'div': '6'}, 20, 28), ('μετ’', 'μετ’', 'ADP', {'div': '6'}, 29, 33), ('ἀγγέλων', 'ἄγγελος', 'NOUN', {'div': '6'}, 34, 41), ('χορεύῃ', 'χορεύω', 'VERB', {'div': '6'}, 42, 48), ('.', '.', 'PUNCT', {'div': '6'}, 48, 49)]",10
3068,tlg2040.tlg035,lagt_tlg2040.tlg035_182,182,"ἀποῤῥυήτω ἡ χείρ,","[('ἀποῤῥυήτω', 'ἀποῤῥυήτω', 'VERB', {'div': '6'}, 0, 9), ('ἡ', 'ὁ', 'DET', {'div': '6'}, 10, 11), ('χείρ', 'χείρ', 'NOUN', {'div': '6'}, 12, 16), (',', ',', 'PUNCT', {'div': '6'}, 16, 17)]",4
3069,tlg2040.tlg035,lagt_tlg2040.tlg035_183,183,ἵνα ἔχῃ παῤῥησίαν πρός τόν Δεσπότην ἐπαίρεσθαι.,"[('ἵνα', 'ἵνα', 'SCONJ', {'div': '6'}, 0, 3), ('ἔχῃ', 'ἔχω', 'VERB', {'div': '6'}, 4, 7), ('παῤῥησίαν', 'παῤῥησία', 'NOUN', {'div': '6'}, 8, 17), ('πρός', 'πρός', 'ADP', {'div': '6'}, 18, 22), ('τόν', 'ὁ', 'DET', {'div': '6'}, 23, 26), ('Δεσπότην', 'δεσπότης', 'NOUN', {'div': '6'}, 27, 35), ('ἐπαίρεσθαι', 'ἐπαίρω', 'VERB', {'div': '6'}, 36, 46), ('.', '.', 'PUNCT', {'div': '6'}, 46, 47)]",8
3070,tlg2040.tlg035,lagt_tlg2040.tlg035_184,184,"Πόσοι τῶν στρατιωτῶν τῶν ἡμετέρων ἐπί παρατάξεως ἔπεσον, βασιλεῖ φθαρτῷ τήν πίστιν φυλάττοντες;","[('Πόσοι', 'πόσω', 'PRON', {'div': '6'}, 0, 5), ('τῶν', 'ὁ', 'DET', {'div': '6'}, 6, 9), ('στρατιωτῶν', 'στρατιώτης', 'NOUN', {'div': '6'}, 10, 20), ('τῶν', 'ὁ', 'DET', {'div': '6'}, 21, 24), ('ἡμετέρων', 'ἡμέτερος', 'ADJ', {'div': '6'}, 25, 33), ('ἐπί', 'ἐπί', 'ADP', {'div': '6'}, 34, 37), ('παρατάξεως', 'παράταξις', 'NOUN', {'div': '6'}, 38, 48), ('ἔπεσον', 'πίπτω', 'VERB', {'div': '6'}, 49, 55), (',', ',', 'PUNCT', {'div': '6'}, 55, 56), ('βασιλεῖ', 'βασιλεύς', 'NOUN', {'div': '6'}, 57, 64), ('φθαρτῷ', 'φθαρτῷ', 'ADJ', {'div': '6'}, 65, 71), ('τήν', 'ὁ', 'DET', {'div': '6'}, 72, 75), ('πίστιν', 'πίστις', 'NOUN', {'div': '6'}, 76, 82), ('φυλάττοντες', 'φυλάσσω', 'VERB', {'div': '6'}, 83, 94), (';', ';', 'PUNCT', {'div': '6'}, 94, 95)]",15
3071,tlg2040.tlg035,lagt_tlg2040.tlg035_185,185,ἡμεῖς δέ ὑπέρ τῆς εἰς τόν ἀληθινόν βασιλέα πίστεως τήν ζωήν ταύτην οὐ προησόμεθα;,"[('ἡμεῖς', 'ἡμεῖς', 'PRON', {'div': '6'}, 0, 5), ('δέ', 'δέ', 'ADV', {'div': '6'}, 6, 8), ('ὑπέρ', 'ὑπέρ', 'ADP', {'div': '6'}, 9, 13), ('τῆς', 'ὁ', 'DET', {'div': '6'}, 14, 17), ('εἰς', 'εἰς', 'ADP', {'div': '6'}, 18, 21), ('τόν', 'ὁ', 'DET', {'div': '6'}, 22, 25), ('ἀληθινόν', 'ἀληθινός', 'ADJ', {'div': '6'}, 26, 34), ('βασιλέα', 'βασιλεύς', 'NOUN', {'div': '6'}, 35, 42), ('πίστεως', 'πίστις', 'NOUN', {'div': '6'}, 43, 50), ('τήν', 'ὁ', 'DET', {'div': '6'}, 51, 54), ('ζωήν', 'ζωή', 'NOUN', {'div': '6'}, 55, 59), ('ταύτην', 'οὗτος', 'DET', {'div': '6'}, 60, 66), ('οὐ', 'οὐ', 'ADV', {'div': '6'}, 67, 69), ('προησόμεθα', 'προόη', 'VERB', {'div': '6'}, 70, 80), (';', ';', 'PUNCT', {'div': '6'}, 80, 81)]",15
3072,tlg2040.tlg035,lagt_tlg2040.tlg035_186,186,"Πόσοι τόν τῶν κακούργων ὑπέστησαν θάνατον, ἁλόντες ἐπ’ ἀδικήμασιν;","[('Πόσοι', 'πόσω', 'PRON', {'div': '6'}, 0, 5), ('τόν', 'ὁ', 'DET', {'div': '6'}, 6, 9), ('τῶν', 'ὁ', 'DET', {'div': '6'}, 10, 13), ('κακούργων', 'κακοῦργος', 'ADJ', {'div': '6'}, 14, 23), ('ὑπέστησαν', 'ὑφίστημι', 'VERB', {'div': '6'}, 24, 33), ('θάνατον', 'θάνατος', 'NOUN', {'div': '6'}, 34, 41), (',', ',', 'PUNCT', {'div': '6'}, 41, 42), ('ἁλόντες', 'ἁλίσκομαι', 'VERB', {'div': '6'}, 43, 50), ('ἐπ’', 'ἐπ’', 'ADP', {'div': '6'}, 51, 54), ('ἀδικήμασιν', 'ἀδίκημα', 'NOUN', {'div': '6'}, 55, 65), (';', ';', 'PUNCT', {'div': '6'}, 65, 66)]",11
3073,tlg2040.tlg035,lagt_tlg2040.tlg035_187,187,ἡμεῖς δέ ὑπέρ δικαιοσύνης τόν θάνατον οὐχ ὑποίσομεν;,"[('ἡμεῖς', 'ἡμεῖς', 'PRON', {'div': '6'}, 0, 5), ('δέ', 'δέ', 'ADV', {'div': '6'}, 6, 8), ('ὑπέρ', 'ὑπέρ', 'ADP', {'div': '6'}, 9, 13), ('δικαιοσύνης', 'δικαιοσύνη', 'NOUN', {'div': '6'}, 14, 25), ('τόν', 'ὁ', 'DET', {'div': '6'}, 26, 29), ('θάνατον', 'θάνατος', 'NOUN', {'div': '6'}, 30, 37), ('οὐχ', 'οὐ', 'ADV', {'div': '6'}, 38, 41), ('ὑποίσομεν', 'ὑποίσομεν', 'VERB', {'div': '6'}, 42, 51), (';', ';', 'PUNCT', {'div': '6'}, 51, 52)]",9
3074,tlg2040.tlg035,lagt_tlg2040.tlg035_188,188,"Μή ἐκκλίνωμεν, ὦ συστρατιῶται, μή δῶμεν νῶτα τῷ διαβόλῳ.","[('Μή', 'μή', 'ADV', {'div': '6'}, 0, 2), ('ἐκκλίνωμεν', 'ἐκκλίνωμεν', 'VERB', {'div': '6'}, 3, 13), (',', ',', 'PUNCT', {'div': '6'}, 13, 14), ('ὦ', 'ὦ', 'INTJ', {'div': '6'}, 15, 16), ('συστρατιῶται', 'συστρατιώτης', 'NOUN', {'div': '6'}, 17, 29), (',', ',', 'PUNCT', {'div': '6'}, 29, 30), ('μή', 'μή', 'ADV', {'div': '6'}, 31, 33), ('δῶμεν', 'δίδωμι', 'VERB', {'div': '6'}, 34, 39), ('νῶτα', 'νῶτον', 'NOUN', {'div': '6'}, 40, 44), ('τῷ', 'ὁ', 'DET', {'div': '6'}, 45, 47), ('διαβόλῳ', 'διαβόλος', 'NOUN', {'div': '6'}, 48, 55), ('.', '.', 'PUNCT', {'div': '6'}, 55, 56)]",12
3075,tlg2040.tlg035,lagt_tlg2040.tlg035_189,189,"Σάρκες εἰσί, μή φεισώμεθα.","[('Σάρκες', 'σάρκες', 'NOUN', {'div': '6'}, 0, 6), ('εἰσί', 'εἰμί', 'AUX', {'div': '6'}, 7, 11), (',', ',', 'PUNCT', {'div': '6'}, 11, 12), ('μή', 'μή', 'ADV', {'div': '6'}, 13, 15), ('φεισώμεθα', 'φεισέομαι', 'VERB', {'div': '6'}, 16, 25), ('.', '.', 'PUNCT', {'div': '6'}, 25, 26)]",6
3076,tlg2040.tlg035,lagt_tlg2040.tlg035_190,190,"ἐπειδή δεῖ πάντως ἀποθανεῖν, ἀποθάνωμεν ἵνα ζήσωμεν.","[('ἐπειδή', 'ἐπειδή', 'SCONJ', {'div': '6'}, 0, 6), ('δεῖ', 'δεῖ', 'VERB', {'div': '6'}, 7, 10), ('πάντως', 'πάντως', 'ADV', {'div': '6'}, 11, 17), ('ἀποθανεῖν', 'ἀποθνῄσκω', 'VERB', {'div': '6'}, 18, 27), (',', ',', 'PUNCT', {'div': '6'}, 27, 28), ('ἀποθάνωμεν', 'ἀποθνῄσκω', 'VERB', {'div': '6'}, 29, 39), ('ἵνα', 'ἵνα', 'SCONJ', {'div': '6'}, 40, 43), ('ζήσωμεν', 'ζῶ', 'VERB', {'div': '6'}, 44, 51), ('.', '.', 'PUNCT', {'div': '6'}, 51, 52)]",9
3077,tlg2040.tlg035,lagt_tlg2040.tlg035_191,191,"Γενέσθω ἡ θυσία ἡμῶν ἐνώπιόν σου, Κύριε.","[('Γενέσθω', 'γενέσθω', 'VERB', {'div': '6'}, 0, 7), ('ἡ', 'ὁ', 'DET', {'div': '6'}, 8, 9), ('θυσία', 'θυσία', 'NOUN', {'div': '6'}, 10, 15), ('ἡμῶν', 'ἡμεῖς', 'PRON', {'div': '6'}, 16, 20), ('ἐνώπιόν', 'ἐνώπιον', 'ADP', {'div': '6'}, 21, 28), ('σου', 'σύ', 'PRON', {'div': '6'}, 29, 32), (',', ',', 'PUNCT', {'div': '6'}, 32, 33), ('Κύριε', 'κύριος', 'NOUN', {'div': '6'}, 34, 39), ('.', '.', 'PUNCT', {'div': '6'}, 39, 40)]",9
3078,tlg2040.tlg035,lagt_tlg2040.tlg035_192,192,"καί προσδεχθείημεν, ὡς θυσία ζῶσα, εὐάρεστός σοι, τῷ κρύει τούτῳ ὁλοκαυτούμενοι, καλή ἡ προσφορά, καινόν τό ὁλοκαύτωμα, οὐ διά πυρός,","[('καί', 'καί', 'CCONJ', {'div': '6'}, 0, 3), ('προσδεχθείημεν', 'προσδεχθείημεν', 'VERB', {'div': '6'}, 4, 18), (',', ',', 'PUNCT', {'div': '6'}, 18, 19), ('ὡς', 'ὡς', 'ADV', {'div': '6'}, 20, 22), ('θυσία', 'θυσία', 'NOUN', {'div': '6'}, 23, 28), ('ζῶσα', 'ζῶ', 'VERB', {'div': '6'}, 29, 33), (',', ',', 'PUNCT', {'div': '6'}, 33, 34), ('εὐάρεστός', 'εὐάρεστος', 'ADJ', {'div': '6'}, 35, 44), ('σοι', 'σύ', 'PRON', {'div': '6'}, 45, 48), (',', ',', 'PUNCT', {'div': '6'}, 48, 49), ('τῷ', 'ὁ', 'DET', {'div': '6'}, 50, 52), ('κρύει', 'κρύω', 'ADJ', {'div': '6'}, 53, 58), ('τούτῳ', 'οὗτος', 'DET', {'div': '6'}, 59, 64), ('ὁλοκαυτούμενοι', 'ὁλοκαυτούμενοι', 'VERB', {'div': '6'}, 65, 79), (',', ',', 'PUNCT', {'div': '6'}, 79, 80), ('καλή', 'καλός', 'ADJ', {'div': '6'}, 81, 85), ('ἡ', 'ὁ', 'DET', {'div': '6'}, 86, 87), ('προσφορά', 'προσφορά', 'NOUN', {'div': '6'}, 88, 96), (',', ',', 'PUNCT', {'div': '6'}, 96, 97), ('καινόν', 'καινός', 'ADJ', {'div': '6'}, 98, 104), ('τό', 'ὁ', 'DET', {'div': '6'}, 105, 107), ('ὁλοκαύτωμα', 'ὁλοκαύτωμα', 'NOUN', {'div': '6'}, 108, 118), (',', ',', 'PUNCT', {'div': '6'}, 118, 119), ('οὐ', 'οὐ', 'ADV', {'div': '6'}, 120, 122), ('διά', 'διά', 'ADP', {'div': '6'}, 123, 126), ('πυρός', 'πῦρ', 'NOUN', {'div': '6'}, 127, 132), (',', ',', 'PUNCT', {'div': '6'}, 132, 133)]",27
